student_id,math_score,reading_score,performance_category,passed,gender_male,race/ethnicity_group B,race/ethnicity_group C,race/ethnicity_group D,race/ethnicity_group E,parental_level_of_education_bachelor's degree,parental_level_of_education_high school,parental_level_of_education_master's degree,parental_level_of_education_some college,parental_level_of_education_some high school,lunch_standard,test_preparation_course_none,prep_parent_edu_completed_bachelor's degree,prep_parent_edu_completed_high school,prep_parent_edu_completed_master's degree,prep_parent_edu_completed_some college,prep_parent_edu_completed_some high school,prep_parent_edu_none_associate's degree,prep_parent_edu_none_bachelor's degree,prep_parent_edu_none_high school,prep_parent_edu_none_master's degree,prep_parent_edu_none_some college,prep_parent_edu_none_some high school,prep_lunch_completed_standard,prep_lunch_none_free/reduced,prep_lunch_none_standard
506,1.0498501208729367,0.8792638049424321,Excellent,1,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
507,0.1260928653754122,0.05694553985715561,Good,1,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
508,-0.7316817290151464,-0.6968462031376811,Average,0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
509,0.8519021375520386,0.6051577165806732,Excellent,1,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
510,1.313780765300801,1.5645290258468292,Excellent,1,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
511,0.6539541542311406,0.1254720619475953,Good,1,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
512,-0.13783777905245198,-1.3135849019516386,Average,0,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
513,-0.26980310126638407,-1.3821114240420782,Average,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
514,-0.7976643901221123,-0.5597931589568017,Average,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
515,0.7199368153381066,1.9071616362990276,Excellent,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
516,0.6539541542311406,1.2218964153946306,Excellent,1,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
517,0.5219888320172085,1.35894945957551,Excellent,1,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
518,-0.005872456838519888,0.33105162821891443,Good,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
519,-0.005872456838519888,0.6051577165806732,Good,1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
520,0.060110204268446155,0.6051577165806732,Good,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
521,0.32404084869631034,-1.3821114240420782,Average,0,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
522,1.6436940708356311,1.153369893304191,Excellent,1,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
523,0.19207552648237824,-0.7653727252281208,Good,1,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
524,-0.7976643901221123,-0.6968462031376811,Average,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
525,-0.8636470512290784,-1.176531857770759,Average,0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
526,0.1260928653754122,-0.6283196810472415,Good,1,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
527,-0.6656990679081803,-0.5597931589568017,Average,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
528,-1.9853522900475011,-1.1080053356803194,Average,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
529,-2.4472309177962632,-1.9303236007655957,Poor,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
530,-0.26980310126638407,0.33105162821891443,Good,1,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
531,0.1260928653754122,-0.1486340264141635,Good,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
532,-1.2595430178708746,-1.0394788135898796,Average,0,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
533,-0.26980310126638407,-0.5597931589568017,Good,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
534,0.8519021375520386,1.2904229374850702,Excellent,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
535,0.45600617091024237,-0.0115809822332841,Good,1,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
536,-0.005872456838519888,0.9477903270328718,Excellent,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
537,-0.9956123734430105,-0.6283196810472415,Average,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
538,-0.9956123734430105,-0.2171605485046032,Average,0,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
539,1.2477981041938349,-0.2171605485046032,Good,1,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
540,2.0395900374774274,1.5645290258468292,Excellent,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
541,0.5879714931241745,-0.0115809822332841,Good,1,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
542,0.8519021375520386,0.8792638049424321,Excellent,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
543,0.9838674597659707,0.5366311944902336,Excellent,1,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
544,1.0498501208729367,1.7701085921181483,Excellent,1,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
545,-0.13783777905245198,-0.4227401147759223,Good,1,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
546,0.7859194764450727,0.9477903270328718,Excellent,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
547,1.7096767319425972,2.112741202570347,Excellent,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
548,0.3900235098032764,-0.1486340264141635,Good,1,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
549,-0.26980310126638407,-0.1486340264141635,Good,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
550,0.8519021375520386,0.19399858403803502,Good,1,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
551,0.8519021375520386,0.4681046723997938,Good,1,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
552,1.379763426407767,1.4274759816659497,Excellent,1,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
553,-1.721421645619637,-1.4506379461325178,Average,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
554,0.7199368153381066,-0.491266636866362,Good,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
555,-0.8636470512290784,-1.656217512403837,Average,0,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
556,-2.249282934475365,-2.067376644946475,Poor,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
557,-0.7316817290151464,0.19399858403803502,Good,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
558,-0.3357857623733501,-0.1486340264141635,Good,1,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
559,-0.8636470512290784,0.05694553985715561,Good,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
560,0.45600617091024237,-0.2171605485046032,Good,1,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
561,0.5219888320172085,0.3995781503093541,Excellent,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
562,-0.203820440159418,0.33105162821891443,Good,1,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
563,1.9736073763704614,1.4274759816659497,Excellent,1,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
564,-0.203820440159418,0.7422107607615527,Good,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
565,-1.1935603567639086,-1.2450583798611987,Average,0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
566,-1.1935603567639086,-1.7932705565847165,Average,0,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
567,1.7096767319425972,2.112741202570347,Excellent,1,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
568,-0.3357857623733501,0.1254720619475953,Good,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
569,-0.203820440159418,-1.4506379461325178,Average,0,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
570,0.1260928653754122,-0.08010750432372381,Good,1,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
571,0.32404084869631034,0.3995781503093541,Good,1,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
572,1.6436940708356311,1.838635114208588,Excellent,1,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
573,-0.8636470512290784,-0.491266636866362,Average,0,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
574,-1.0615950345499765,-0.2171605485046032,Average,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
575,0.5219888320172085,0.8107372828519923,Excellent,1,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
576,-1.721421645619637,-0.97095229149944,Average,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
577,-0.3357857623733501,-1.2450583798611987,Average,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
578,0.9838674597659707,1.4960025037563893,Excellent,1,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
579,-1.1935603567639086,-0.9024257694090002,Average,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
580,-0.8636470512290784,-0.5597931589568017,Good,1,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
581,0.9838674597659707,1.9071616362990276,Excellent,1,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
582,0.7199368153381066,0.6736842386711129,Excellent,1,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
583,-0.203820440159418,0.26252510612847474,Good,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
584,0.45600617091024237,0.3995781503093541,Excellent,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
585,0.19207552648237824,0.5366311944902336,Good,1,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
586,-0.07185511794548592,0.4681046723997938,Good,1,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
587,-0.7316817290151464,0.26252510612847474,Good,1,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
588,-1.4574910011917728,-0.4227401147759223,Average,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
589,-0.7976643901221123,-0.35421359268548264,Good,1,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
590,-1.1935603567639086,-0.2171605485046032,Average,0,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
591,-0.5337337456942483,-0.8338992473185606,Average,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
592,0.32404084869631034,-0.491266636866362,Good,1,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
593,0.1260928653754122,-0.08010750432372381,Good,1,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
594,0.5219888320172085,0.4681046723997938,Good,1,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
595,1.7096767319425972,2.112741202570347,Excellent,1,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
596,-0.6656990679081803,0.6736842386711129,Good,1,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
597,-2.381248256689297,-3.0952744763030706,Poor,0,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
598,-0.8636470512290784,-1.0394788135898796,Average,0,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
599,0.19207552648237824,0.5366311944902336,Good,1,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
600,-0.07185511794548592,0.8792638049424321,Excellent,1,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
601,-0.7976643901221123,-0.6283196810472415,Average,0,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
602,-2.4472309177962632,-2.7526418658508724,Poor,0,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
603,0.6539541542311406,0.6051577165806732,Excellent,1,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
604,-0.4017684234803161,-0.8338992473185606,Average,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
605,1.1818154430868688,1.35894945957551,Excellent,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
606,0.5879714931241745,0.19399858403803502,Good,1,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
607,1.2477981041938349,1.0163168491233114,Excellent,1,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
608,-1.721421645619637,-0.7653727252281208,Average,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
609,-0.3357857623733501,-0.35421359268548264,Good,1,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
610,-0.5337337456942483,-0.4227401147759223,Good,1,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
611,0.19207552648237824,-0.6283196810472415,Good,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
612,-0.5337337456942483,-0.6968462031376811,Good,1,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
613,1.8416420541565293,1.4274759816659497,Excellent,1,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
614,-0.07185511794548592,0.5366311944902336,Good,1,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
615,1.0498501208729367,1.6330555479372688,Excellent,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
616,-0.4017684234803161,-0.08010750432372381,Good,1,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
617,-1.919369628940535,-1.656217512403837,Poor,0,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
618,1.445746087514733,0.6051577165806732,Excellent,1,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
619,1.9076247152634953,0.8107372828519923,Excellent,1,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
620,-0.07185511794548592,0.26252510612847474,Good,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
621,-2.051334951154467,-0.5597931589568017,Average,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
622,-0.26980310126638407,-0.4227401147759223,Good,1,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
623,-0.5337337456942483,-1.2450583798611987,Average,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
624,2.2375380207983255,1.838635114208588,Excellent,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
625,-0.3357857623733501,-0.7653727252281208,Good,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
626,2.2375380207983255,1.9071616362990276,Excellent,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
627,0.19207552648237824,0.05694553985715561,Good,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
628,-0.3357857623733501,-1.4506379461325178,Average,0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
629,-1.1275776956569425,-0.8338992473185606,Average,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
630,-1.4574910011917728,-1.2450583798611987,Average,0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
631,0.060110204268446155,-0.35421359268548264,Good,1,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
632,0.8519021375520386,-0.6283196810472415,Good,1,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
633,-0.005872456838519888,0.33105162821891443,Good,1,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
634,0.5879714931241745,1.2904229374850702,Excellent,1,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
635,1.1818154430868688,1.0163168491233114,Excellent,1,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
636,0.32404084869631034,0.33105162821891443,Good,1,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
637,0.060110204268446155,0.7422107607615527,Excellent,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
638,0.9178847986590046,1.5645290258468292,Excellent,1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
639,1.313780765300801,0.4681046723997938,Excellent,1,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
640,0.6539541542311406,0.33105162821891443,Good,1,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
641,-1.655438984512671,-1.176531857770759,Average,0,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
642,0.5219888320172085,1.2904229374850702,Excellent,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
643,0.3900235098032764,0.8107372828519923,Excellent,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
644,0.5219888320172085,0.6736842386711129,Excellent,1,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
645,0.2580581875893443,-0.2856870705950429,Good,1,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
646,-0.07185511794548592,0.8107372828519923,Excellent,1,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
647,-0.46775108458728215,0.05694553985715561,Good,1,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
648,-0.13783777905245198,-0.491266636866362,Good,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
649,-1.0615950345499765,-1.1080053356803194,Average,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
650,0.19207552648237824,0.6736842386711129,Excellent,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
651,-0.9956123734430105,-0.9024257694090002,Average,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
652,0.1260928653754122,0.7422107607615527,Good,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
653,1.2477981041938349,1.153369893304191,Excellent,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
654,-0.07185511794548592,0.05694553985715561,Good,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
655,0.45600617091024237,0.6736842386711129,Excellent,1,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
656,-0.26980310126638407,-0.1486340264141635,Good,1,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
657,0.7199368153381066,-0.1486340264141635,Good,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
658,0.19207552648237824,-0.2171605485046032,Good,1,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
659,-1.5234736622987388,-0.6283196810472415,Average,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
660,1.577711409728665,1.2218964153946306,Excellent,1,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
661,0.5219888320172085,0.5366311944902336,Good,1,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
662,0.45600617091024237,-0.2171605485046032,Good,1,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
663,-0.7316817290151464,0.1254720619475953,Good,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
664,-0.07185511794548592,-0.0115809822332841,Good,1,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
665,0.9178847986590046,-0.4227401147759223,Good,1,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
666,-1.0615950345499765,-0.6283196810472415,Average,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
667,-0.203820440159418,0.26252510612847474,Good,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
668,0.7199368153381066,1.084843371213751,Excellent,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
669,0.45600617091024237,0.33105162821891443,Good,1,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
670,0.9838674597659707,0.19399858403803502,Excellent,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
671,-0.005872456838519888,0.4681046723997938,Good,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
672,-0.9296297123360444,-0.8338992473185606,Average,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
673,0.19207552648237824,0.6051577165806732,Good,1,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
674,-0.07185511794548592,1.0163168491233114,Excellent,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
675,0.19207552648237824,0.5366311944902336,Good,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
676,-1.0615950345499765,-0.35421359268548264,Average,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
677,0.45600617091024237,0.6051577165806732,Excellent,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
678,0.2580581875893443,0.8792638049424321,Excellent,1,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
